,Unnamed: 0,Comments,Sac_score,sentiment,Emotions,Emotions_label,Emoji_name,emojis
4098,4098,dont give your boyfriend your netflix password because youll never get to watch anything  😡,0,-1,anger,4,{'POUTING FACE': 1},😡
4099,4099, o did you have fun ignoring us  😜,1,0,joy,2,{'winking face with tongue': 1},😜
4100,4100, i need it  😭,0,0,sadness,1,{'LOUDLY CRYING FACE': 1},😭
4101,4101, already subscribed cant wait im up for some outrageous behaviour  😜,1,-1,anger,4,{'winking face with tongue': 1},😜
4102,4102, thought you d enjoy this kiltcheck  😜,1,1,joy,2,{'winking face with tongue': 1},😜
4103,4103,had a blast getting to know the orr family this year i cant believe it i was shookalways regret going for a nap at this time of night wheres the party at let s build something together this is one of many dope shots from this and here s to my daughter when your baby girl s album sells over 12m copies reputation about to go attempt to bring out my hooping skills jesus take the shell on this one should be a breeze i hope lol they have often follow msft surface all these predictions is doing i can t take iti want a girl but the girls that like me not pretty enough looked like you amp your friend were having a blast at lcd soundsystem your fellow bartendershave 2 ps4s but hey 1 for each floor damn word gets around quick he say he want ya girl hvdea when you never seen that t2 u r really obsessed with this series i can slow down where it counts nothing like a good glee referencea menina do sonamoo no the unit etwi i knowwwww finally i need to get used to driving again though i was panicking at 3rd gear i am mad i need a break 2 shoots down2 more to go clay just living that vivadelavega life twt so proud of them they can launder the inauguration extra s through it haitch you were supposed to reply thatswhatshesaid must of bought loot crates also a massage sounds great accepted 5enougha how old my daughter has been serving ppl for years bishhh moonrise 713 damnit right when i had the perfect excuse to quit eating fast food you go amp restore my fa patriciah 005e5n ivy a little marriage never stopped anyone savageone day i will go off on my coworkers and why for the love of christ dont we have yt red here in canada its been over 2 years i swear he s already teething the way he clamps down on my damn nipples miss latina iowa makeup amp hair by mario santos hishairthoe muchas gracias yurelii 1nteinstrgshity idk maybe cuz im laughing too but this is truth babe hdkshsskd2 weeks for another episode of lucifer awe tonights episode was good though luciferseason3 luciferonfox 30 seconds in and have got me chuckling away imacelebrity2017 imacelebrityabsolutely back him dont care if we even lose few matches you and me both gal and here s my family deciding go on holiday 2 weeks before my finals 2d1n tribute to kim joo hyuk made me cry damn i m not ready for all them questions about why yo girl ain t got a man when we finally get to the bottom of trumprussia 😕😡😂😍😭😜❤,1,-1,joy,2,"{'CONFUSED FACE': 2, 'POUTING FACE': 5, 'FACE WITH TEARS OF JOY': 8, 'smiling face with heart-eyes': 1, 'LOUDLY CRYING FACE': 6, 'winking face with tongue': 5, 'red heart': 1}",😕😡😂😍😭😜❤
4104,4104, i wish there was a dislike button  😡,0,-1,anger,4,{'POUTING FACE': 1},😡
4105,4105,80strashmouth it s annoying i swear around 60 people on my snapchat had it  😂,0,-1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
4106,4106, think it s online streaming only via espn3 or fox soccer match pass  😡,0,1,joy,2,{'POUTING FACE': 1},😡
4107,4107,we have so many injuries on both sides of the ball thats the story httr 😡,0,0,anger,4,{'POUTING FACE': 1},😡
4108,4108,love me from a distance  😕,0,1,love,3,{'CONFUSED FACE': 1},😕
4109,4109, that video is cray  😜,1,0,anger,4,{'winking face with tongue': 1},😜
4110,4110,2 minutes in and the broncos are on fire  😂,0,1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
4111,4111,if you take my love for granted you are about the dumbest idiot ever  😕,0,-1,sadness,1,{'CONFUSED FACE': 1},😕
4112,4112, at least its not the giants  😕,0,0,anger,4,{'CONFUSED FACE': 1},😕
4113,4113,1abe ok because when you coming back  😕,0,-1,joy,2,{'CONFUSED FACE': 1},😕
4114,4114,ie13 tbh we all beyonc  😜,1,1,joy,2,{'winking face with tongue': 1},😜
4115,4115, wish i could fav this a million times  😭,0,-1,joy,2,{'LOUDLY CRYING FACE': 1},😭
4116,4116,why do not have a verified sign and it also took long for cnco to get verified but it did not for mix  😡,0,-1,joy,2,{'POUTING FACE': 1},😡
4117,4117, yeah these people are so lucky  😕,0,1,joy,2,{'CONFUSED FACE': 1},😕
4118,4118,missjulie123 maaan me too but my ass broke  😂,0,-1,sadness,1,{'FACE WITH TEARS OF JOY': 1},😂
4119,4119, shit i have like a 20 pound bird in the fridge  😡,0,-1,anger,4,{'POUTING FACE': 1},😡
4120,4120,he knows who he is  😕,0,-1,joy,2,{'CONFUSED FACE': 1},😕
4121,4121,i cant believe this 5starwr 2 swear you re corny it dont even feel right how dare they but overall the shit is lit idc justice department sues to block atampt a weapon to harm competition  😳😕,0,1,joy,2,"{'FLUSHED FACE': 1, 'CONFUSED FACE': 2}",😳😕
4122,4122,amir khan must be deeping his life real bad rn  😭,0,-1,anger,4,{'LOUDLY CRYING FACE': 1},😭
4123,4123, i have them in fantasy  😜,1,1,joy,2,{'winking face with tongue': 1},😜
4124,4124, well rules r one like one answer  😂😉,0,1,joy,2,"{'FACE WITH TEARS OF JOY': 1, 'WINKING FACE': 1}",😂😉
4125,4125,imagine dating a soft nigga  😕,0,0,love,3,{'CONFUSED FACE': 1},😕
4126,4126, i think most canadians are oblivious to the i m cooler more famous than you bubble fucking shit ass twitter always making my videos look like balled up paper and shit i havent seen carl lately i have a feeling hell be popping up real soon though i was waiting for your two cents i used to be able to knot a cherry stem with my tongue now my piercings getting in the way is single mind lads more of a vodka gal she is used textbooks save up to 90 6084247am i the only one that gets sick when you gotta pay a bill rude taylor says hi he s bogus for not moving away but how did she not kick that hoe in the face smh 7 shipping imma work hard make money and shop 21littlegarza i didn t go that year either right i have to add it to a playlist for friday now armaniixo seriously lil feeling be all hurti can almost smile normally so i think ive made significant progress post loss of wisdom teeth chase funny how we rarely see those wings in any of her scenes 4usatoday why because your weak ass arguments have no power against adults who actually verify your fake news 2018 seattle seahawks calendar 15 onmychristmaslist westillmissyou noiwontgetoverit myfavoriteplayer used textbooks save up to 90 6984337bitch over 900 likes on my selfie and no one has checked this shit out yall are whack so are the rest of the billsmafia hun 10milekid its getting all these high reviews idk what im missing i m tired of being ignored can someone spam me before i sleep catch the flight leave the feelings 7 years ago 😕😡😂🙍😭😜❤,1,-1,sadness,1,"{'CONFUSED FACE': 3, 'POUTING FACE': 2, 'FACE WITH TEARS OF JOY': 1, 'PERSON FROWNING': 6, 'LOUDLY CRYING FACE': 7, 'winking face with tongue': 5, 'red heart': 6}",😕😡😂🙍😭😜❤
4127,4127, all the way she really should of been a boy  😜,1,1,anger,4,{'winking face with tongue': 1},😜
4128,4128,1975micah i feel like you probably freaked out  😂,0,1,fear,5,{'FACE WITH TEARS OF JOY': 1},😂
4129,4129,flipping meath county council have decided to do overnight works on the street right outside my bedroom window no sleep tonight for me  😡,0,-1,anger,4,{'POUTING FACE': 1},😡
4130,4130,andddd my phone just went it the tub thank god for iphone7  😭,0,0,joy,2,{'LOUDLY CRYING FACE': 1},😭
4131,4131, whats the point in me paying for next day delivery when my parcel hasnt come two days later  😡,0,1,anger,4,{'POUTING FACE': 1},😡
4132,4132,i liked a video from reacting to old videos nashsnewvideo  😜,1,-1,love,3,{'winking face with tongue': 1},😜
4133,4133,1innnamil you got that fixed  😂,0,1,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
4134,4134,21 years of age n will has only just clocked which ones ant n which ones dec  😂,0,1,fear,5,{'FACE WITH TEARS OF JOY': 1},😂
4135,4135, he said gingerbread man  😂,0,0,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
4136,4136, some of that 40bn could go into our nhs  😡,0,1,fear,5,{'POUTING FACE': 1},😡
4137,4137,beyonc is too gorgeous lord  😭,0,0,joy,2,{'LOUDLY CRYING FACE': 1},😭
4138,4138,2gunminlee the oldest who doesnt really seem like it  😂,0,0,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
4139,4139, not this week i m doing my hair or next week damn ok we ll sort it  😭,0,1,joy,2,{'LOUDLY CRYING FACE': 1},😭
4140,4140,740ft that s a nigga bitch  😂,0,-1,fear,5,{'FACE WITH TEARS OF JOY': 1},😂
4141,4141,le meringhe della mary72kr cousins cremacatalana cremebrulee amazing instagood  😜🍭,1,0,joy,2,"{'winking face with tongue': 1, 'LOLLIPOP': 1}",😜🍭
4142,4142, he is such a perfect baby  😍,0,-1,joy,2,{'smiling face with heart-eyes': 1},😍
4143,4143,i already hate my pregnancy symptoms  😕,0,1,anger,4,{'CONFUSED FACE': 1},😕
4144,4144, it will be laaate late night here in france so i cant watch the live  😢😭,0,0,anger,4,"{'CRYING FACE': 1, 'LOUDLY CRYING FACE': 1}",😢😭
4145,4145,am i the only one on campus during thanksgiving nccu 😭,0,0,joy,2,{'LOUDLY CRYING FACE': 1},😭
4146,4146,a classic  😂,0,0,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
4147,4147,all of ishameers teeth and freckles showed through embers entrance stage motion looked creepy asf and crazy uses it  😂😱,0,1,fear,5,"{'FACE WITH TEARS OF JOY': 1, 'FACE SCREAMING IN FEAR': 1}",😂😱
4148,4148,i have to work on thanksgiving  😕,0,0,joy,2,{'CONFUSED FACE': 1},😕
4149,4149,bitch i m trying to eat leave me alone  😭,0,0,anger,4,{'LOUDLY CRYING FACE': 1},😭
4150,4150,bitch its cold asf  😭,0,-1,anger,4,{'LOUDLY CRYING FACE': 1},😭
4151,4151,i m ready fight this lil b i call a sister bro  😡,0,-1,joy,2,{'POUTING FACE': 1},😡
4152,4152, she s been here so many times and i never see her  😭,0,0,fear,5,{'LOUDLY CRYING FACE': 1},😭
4153,4153,lfc and the beard is back  😭,0,0,joy,2,{'LOUDLY CRYING FACE': 1},😭
4154,4154,fc doing ok without him at the moment king klavan  😜,1,-1,joy,2,{'winking face with tongue': 1},😜
4155,4155, thank you so much to you  😜,1,0,joy,2,{'winking face with tongue': 1},😜
4156,4156, something is not right man 😂,0,1,anger,4,{'FACE WITH TEARS OF JOY': 3},😂
4157,4157,as for rhoa last night it wasok already told david about one of his gifts allen please stop nfl fantasy keenanallen allen chargers official we cant wait until tuesday aww im so happy miss me with dat fuck shii yk we don t condone that my love he posted this when i was sleeping theres probably no chance in getting a question answerednoel bella s so happy 50shadesofgreg midway through the drink i m already turnt and i don t know why army you made all of this possible kim taehyung bless him i love him so muchall the support has been utterly amazing but this one has hit home the most i m tht bitch that s why yall mad na na boo boo it s all about balance erik this is the perfect balance for me all i want is grinders but nooooo it has to be closed on sunday all of the websites didnt work i dont know how to feel about that but i do feel disappointment oh well not m a child gasped and called me mrs claus today a nigga finna cry for some new isaiah gym tonight took a week off i ve been to this point also my phone died like 5 mins after we got in the club so i didn t get to record anything and they mad because they know it ain t working over here manon looks like you are not going offline lies he love me long long long time lrt it sucks my mindset has changed so much and idk why just found out nathen has to work thanksgiving and christmas i thought we were done with this missing holidays c you see my creepin skills concept me jealous of kara i should clarify that the referred to the presenting 😕😡😌😂😭😱😜😘,1,0,anger,4,"{'CONFUSED FACE': 1, 'POUTING FACE': 3, 'RELIEVED FACE': 1, 'FACE WITH TEARS OF JOY': 3, 'LOUDLY CRYING FACE': 5, 'FACE SCREAMING IN FEAR': 1, 'winking face with tongue': 2, 'face blowing a kiss': 1}",😕😡😌😂😭😱😜😘
4158,4158, why do i never see your instagram stories im sure i have the right account  😕,0,-1,joy,2,{'CONFUSED FACE': 1},😕
4159,4159,also exited to see amp this week i get to see my brother too  😭,0,1,sadness,1,{'LOUDLY CRYING FACE': 1},😭
4160,4160, chess is trying to pull an imaginary parachute cord right now  😜,1,-1,fear,5,{'winking face with tongue': 1},😜
4161,4161,intights yes as i thought you look stunning in them  😘,0,-1,joy,2,{'face blowing a kiss': 1},😘
4162,4162, ill miss you forever and one day im gonna be thinking no more yugioh spam because youre not here anymore lt 3 😭,0,-1,sadness,1,{'LOUDLY CRYING FACE': 1},😭
4163,4163,i mean technically im not naked right  😜,1,0,sadness,1,{'winking face with tongue': 1},😜
4164,4164, men aint shit  😡,0,-1,anger,4,{'POUTING FACE': 1},😡
4165,4165, dont be mad cause ur coquito dealer doesnt offer this  😜,1,1,anger,4,{'winking face with tongue': 1},😜
4166,4166, just like at the riverside then sarcasmalert 😜,1,0,anger,4,{'winking face with tongue': 1},😜
4167,4167, yeah garlic in chicken sauce looks pretty tasty  😂,0,0,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
4168,4168,i gotta make a mixed baby soon it s that time  😕,0,0,anger,4,{'CONFUSED FACE': 1},😕
4169,4169,as much as i want to look forward to christmas the mountain of exams and work before ruins it all  😭,0,0,joy,2,{'LOUDLY CRYING FACE': 1},😭
4170,4170,610hero you still going or you gonna bitch out  😂,0,0,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
4171,4171,about 2 celebrities on imaceleb2017 at most  😂,0,1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
4172,4172,abt time bros ova hoes  😂,0,0,fear,5,{'FACE WITH TEARS OF JOY': 1},😂
4173,4173, the whole army is  😜,1,1,anger,4,{'winking face with tongue': 1},😜
4174,4174,and yuh neva gimme none unfriending lol  😜,1,0,anger,4,{'winking face with tongue': 1},😜
4175,4175,i hate when i get up early af to go to class and wait there for 20 mins just to find out we don t have class hel  😡,0,1,anger,4,{'POUTING FACE': 1},😡
4176,4176,littlegirl have a nice day  😜,1,1,joy,2,{'winking face with tongue': 1},😜
4177,4177, wow does he also sacrifice chickens to satan too heartless and disgusting  😡,0,-1,anger,4,{'POUTING FACE': 1},😡
4178,4178,am i the only person that hates getting kissed on their forehead shits irritating asf  😭,0,-1,anger,4,{'LOUDLY CRYING FACE': 1},😭
4179,4179, signing his own death warrant with his hand  😂,0,0,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
4180,4180,about the only way the raiders can stop the patriots now is to build a wall and make mexico pay for it  😂,0,-1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
4181,4181, used textbooks save up to 90 7074348 😭❤😜🙍,1,-1,joy,2,"{'LOUDLY CRYING FACE': 1, 'red heart': 3, 'winking face with tongue': 1, 'PERSON FROWNING': 3}",😭❤😜🙍
4182,4182, alright that s enough out of you  😜,1,0,joy,2,{'winking face with tongue': 1},😜
4183,4183, why i m serious af girl yes you do need to come 😭,0,0,joy,2,{'LOUDLY CRYING FACE': 1},😭
4184,4184, help me out bill my college campus is to big for walking  😭🙏,0,0,anger,4,"{'LOUDLY CRYING FACE': 1, 'folded hands': 1}",😭🙏
4185,4185, thank you sexiestmanalive  😍❤,0,-1,love,3,"{'smiling face with heart-eyes': 1, 'red heart': 2}",😍❤
4186,4186, at least you wouldn t be frozen  😜,1,0,fear,5,{'winking face with tongue': 1},😜
4187,4187,ive yawned 500x today but i dont feel tired  😕,0,0,sadness,1,{'CONFUSED FACE': 1},😕
4188,4188,just woke up from a nap and i never take naps  😕,0,0,anger,4,{'CONFUSED FACE': 1},😕
4189,4189, it wouldn t look like y alls my hair would just look like a mushroom bc its too thick 😕,0,0,joy,2,{'CONFUSED FACE': 1},😕
4190,4190,misssss hannah  😘,0,0,joy,2,{'face blowing a kiss': 1},😘
4191,4191,4everrunnin i m so excited  😭,0,1,joy,2,{'LOUDLY CRYING FACE': 1},😭
4192,4192,8pm 4am shift then a 12pm 8pm shift how am i alive rn 😭,0,0,joy,2,{'LOUDLY CRYING FACE': 1},😭
4193,4193, if that is the real reason i am broke i would say same i could just suck tho  😕,0,0,sadness,1,{'CONFUSED FACE': 1},😕
4194,4194,where is the dan guerrero firing he is the main reason why our programs are in shambles  😡,0,1,sadness,1,{'POUTING FACE': 1},😡
4195,4195,i can never just get enough sleep  😕,0,0,joy,2,{'CONFUSED FACE': 1},😕
4196,4196,fuck me spent half hour fixing an ipod then lost another 2 hrs because my dad doesnt listen and disabled it again  😡,0,1,anger,4,{'POUTING FACE': 1},😡
4197,4197, fk i cant get into it im so new at this twitter thing and im about to throw my phone acr  😡,0,0,fear,5,{'POUTING FACE': 1},😡
